category,text
agriculture,"Arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime du 4 juillet 2024, portant ouverture d'un concours interne sur dossiers pour la promotion au grade de technicien en chef au corps technique commun des administrations publiques, à la régie des sondages hydrauliques. Le ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée et notamment la loi n° 2007-69 du 27 décembre 2007 et le décret-loi n° 2011-89 du 23 septembre2011 et la loi n° 2021-27 du 7 juin 2021 et le décret- loi n°2021-21 du 28 décembre 2021 et la loi n° 2023-13 du 11 décembre 2023, Vu le décret n° 94-904 du 18 avril 1994, portant organisation administrative et financière de la Régie des Sondages Hydrauliques, tel qu'il a été modifié par le décret n° 95-2302 du 13 novembre 1995, Vu le décret n° 99-821 du 12 avril 1999, fixant le statut particulier du corps technique commun des administrations publiques, ensemble les textes qui l'ont modifié ou complété et notamment le décret n° 2003-2633 du 23 décembre 2003 le décret n° 2009- 114 du 21 janvier 2009 et le décret gouvernemental n° 2019-1239 du 26 décembre 2019, Vu le décret Présidentiel nº 2021-138 du 11 octobre 2021, portant nomination des membres du gouvernement, Vu le décret n° 2023-50 du 30 janvier 2023, portant nomination d'un membre du gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l'arrêté du ministre de l'agriculture, des ressources hydrauliques et de la pêche maritime du 5 avril 2022, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade de technicien en chef au corps technique commun des administrations publiques. Arrête Article premier - Est ouvert à la régie des sondages hydrauliques, le 12 septembre 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade de technicien en chef au corps technique commun des administrations publiques. Art. 2 - Le nombre de postes à pourvoir est fixé à deux postes (2). Art. 3 - La date de clôture de la liste des candidatures est fixée au 12 août 2024, Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. Le ministre de l’agriculture, des ressources hydrauliques et de la pêche maritime Abdelmonem Belaati Vu Le Chef du Gouvernement Ahmed Hachani"
agriculture,"Par arrêté du ministre de l’agriculture, des ressources hydrauliques et de la pêche maritime du Madame Ichraf Smadhi, est désignée représentante du ministère de l'industrie, des mines et de l'énergie au conseil d'administration du groupement interprofessionnel des produits de la pêche, en remplacement de Monsieur"
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Abdelwahhab Ben Amor, professeur principal émérite, est chargé des fonctions de directeur du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à l'Ariana."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Nabil Dhmaied, professeur principal émérite, est chargé des fonctions de directeur du cycle primaire au commissariat régional de l'éducation à l'Ariana."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Madame Naima Kheireddine, inspecteur général des écoles primaires, est chargée des fonctions de directeur du cycle primaire au commissariat régional de l'éducation à Ben Arous."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Ridha Ziyadi, professeur principal émérite classe exceptionnelle, est chargé des fonctions de directeur du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à Ben Arous."
education,"Arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 4 juillet 2024, portant ouverture d’un concours interne sur dossiers pour la promotion au grade de professeur principal émérite de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées au titre de l’année 2023. La ministre de la famille, de la femme, de l’enfance et des personnes âgées, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret n° 2014-1808 du 19 mai 2014 fixant le statut particulier du corps des personnels enseignants relevant du ministère de la jeunesse et du sport et du ministère de la femme, de la famille, et de l’enfance, ensemble les textes qui l’ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2019-956 du 16 octobre 2019, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021 portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l'arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 24 avril 2023, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade de professeur principal émérite de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées au titre de l’année 2023. Arrête Article premier - Est ouvert au ministère de la famille, de la femme, de l’enfance et des personnes âgées, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade de professeur principal émérite de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées. Art. 2 - Le nombre de postes à pourvoir est fixé à douze (12) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. La ministre de la famille, de la femme, de l’enfance et des personnes âgées Amel Bel Haj Vu Le Chef du Gouvernement Ahmed Hachani"
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Glei Boukhari, professeur émérite des écoles primaires, est chargé des fonctions de sous- directeur de l'enseignement, de la formation et de l'évaluation du cycle primaire à la direction du cycle primaire au commissariat régional de l'éducation à l'Ariana."
education,"Arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 4 juillet 2024, portant ouverture d’un concours interne sur dossiers pour la promotion au grade de professeur principal émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées au titre de l’année 2023. La ministre de la famille, de la femme, de l’enfance et des personnes âgées, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret n° 2014-1808 du 19 mai 2014, fixant le statut particulier du corps des personnels enseignants relevant du ministère de la jeunesse et du sport et du ministère de la femme, de la famille, et de l’enfance, ensemble les textes qui l’ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2019-956 du 16 octobre 2019, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021 portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l'arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 24 avril 2023, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade de professeur principal émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées. Arrête  Article premier - Est ouvert au ministère de la famille, de la femme, de l’enfance et des personnes âgées, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade de professeur principal émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées. Art. 2 - Le nombre de postes à pourvoir est fixé à quatre (4) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. La ministre de la famille, de la femme, de l’enfance et des personnes âgées Amel Bel Haj Vu Le Chef du Gouvernement Ahmed Hachani"
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Madame Asma Sakr, administrateur conseiller de l'éducation, est chargée des fonctions de sous- directeur de la vie scolaire et des affaires des élèves au cycle primaire à la direction du cycle primaire au commissariat régional de l'éducation à l'Ariana. Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Chedly Sahlaoui, professeur principal émérite classe exceptionnelle, est chargé des fonctions de sous-directeur de l'enseignement, de la formation et de l'évaluation au cycle préparatoire et à l'enseignement secondaire à la direction du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à l'Ariana."
education,"Arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 4 juillet 2024, portant ouverture d’un concours interne sur dossiers pour la promotion au grade de professeur émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées au titre de l’année 2023. La ministre de la famille, de la femme, de l’enfance et des personnes âgées, Vu la Constitution, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée dont le dernier en date la loi n° 2023-13 du 11 décembre 2023 portant loi de finances pour l’année 2024, Vu le décret n° 2014-1808 du 19 mai 2014, fixant le statut particulier du corps des personnels enseignants relevant du ministère de la jeunesse et du sport et du ministère de la femme, de la famille, et de l’enfance, ensemble les textes qui l’ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2019-956 du 16 octobre 2019, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021 portant nomination des membres du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu l'arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 24 avril 2023, fixant les modalités d'organisation du concours interne sur dossiers pour la promotion au grade de professeur émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées. Arrête Article premier - Est ouvert au ministère de la famille, de la femme, de l’enfance et des personnes âgées, le 26 août 2024 et jours suivants, un concours interne sur dossiers pour la promotion au grade de professeur émérite classe exceptionnelle de la jeunesse et de l’enfance du corps des personnels enseignants relevant du ministère des affaires de la jeunesse et du sport et du ministère de la femme, de la famille, de l’enfance et des personnes âgées. Art. 2 - Le nombre de postes à pourvoir est fixé à vingt(20) postes. Art. 3 - La date de clôture de la liste des candidatures est fixée au 26 juillet 2024. Art. 4 - Le présent arrêté sera publié au Journal officiel de la République tunisienne. Tunis, le 4 juillet 2024. La ministre de la famille, de la femme, de l’enfance et des personnes âgées Amel Bel Haj Vu Le Chef du Gouvernement Ahmed Hachani"
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Madame Amina Haddada, professeur principal émérite, est chargée des fonctions de sous-directeur de la vie scolaire et des affaires des élèves du cycle préparatoire et de l'enseignement secondaire à la direction du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à l'Ariana."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Monsieur Chiheb Karaborni, professeur principal émérite, est chargé des fonctions de sous-directeur des bâtiments, de l'équipement et de la maintenance au secrétariat général, au commissariat régional de l'éducation à l'Ariana."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Madame Mounira Malaiki épouse Trad, administrateur conseiller de l'éducation, est chargée des fonctions de chef de bureau d'ordre au commissariat régional de l'éducation à Ben Arous. En application des dispositions de l'article 28 du bénéficié des indemnités et avantages accordés à un chef de service d'administration centrale."
education,"Décret n° 2024-421 du 8 juillet 2024, portant création et suppression d'un établissement d'enseignement supérieur et de recherche. Le Président de la République, Vu la Constitution, Vu la loi organique n° 2019-15 du 13 février 2019, relative à la loi organique du budget, Vu le code de la comptabilité publique promulgué par la loi n° 73-81 du 31 décembre 1973, ensemble les textes qui l'ont modifié ou complété dont le dernier en date le décret-loi n° 2022-79 du 22 décembre 2022, portant loi de finances pour l'année 2023 et notamment ses articles 72 et 75, Vu la loi n° 83-112 du 12 décembre 1983, portant statut général des personnels de l'Etat, des collectivités locales et des établissements publics à caractère administratif, ensemble les textes qui l'ont modifiée ou complétée dont le dernier en date le décret-loi n° 2021-21 du 28 décembre 2021 portant loi de finances de l'année 2022 et notamment son article 15, Vu la loi n° 2008-19 du 25 février 2008, relative à l'enseignement supérieur, ensemble les textes qui l'ont modifiée dont le dernier en date la loi n° 2017-38 du 2 mai 2017, Vu le décret n° 95-2602 du 25 décembre 1995, fixant le cadre général du régime des études et les conditions d'obtention du diplôme national d'ingénieur, tel que modifié et complété par le décret n° 2009-643 du 2 mars 2009, Vu le décret n° 2000-1189 du 30 mai 2000, portant création des établissements d'enseignement supérieur et de recherche, Vu le décret n° 2008-2716 du 4 août 2008, portant organisation des universités et des établissements d'enseignement supérieur et de recherche et les règles de leur fonctionnement, ensemble les textes qui l'ont modifié ou complété dont le dernier en date le décret gouvernemental n° 2017-827 du 28 juillet 2017, Vu le décret n° 2008-2876 du 11 août 2008, portant organisation du ministère de l'enseignement supérieur et de la recherche scientifique, tel que modifié par le décret n° 2010-615 du 5 avril 2010, Vu le décret Présidentiel n° 2021-138 du 11 octobre 2021, portant nomination des membres du Gouvernement, Vu le décret n° 2023-5 du 12 janvier 2023, portant nomination d'un membre du Gouvernement, Vu le décret n° 2023-50 du 30 janvier 2023, portant nomination d'un membre du Gouvernement, Vu le décret n° 2023-112 du 7 février 2023, portant nomination d'un membre du Gouvernement, Vu le décret n° 2023-155 du 13 février 2023, portant nomination d'un membre du Gouvernement, Vu le décret n° 2023-165 du 22 février 2023, portant nomination d'un membre du Gouvernement, Vu le décret n° 2023-550 du 1er août 2023, portant nomination du Chef du Gouvernement, Vu le décret n° 2024-75 du 24 janvier 2024, portant nomination d'un membre du Gouvernement, Vu le décret n° 2024-76 du 24 janvier 2024, portant nomination d'un membre du Gouvernement, Vu le décret n° 2024-77 du 24 janvier 2024, portant nomination d'un membre du Gouvernement, Vu le décret n° 2024-146 du 12 mars 2024, chargeant la ministre de l'équipement et de l’habitat à titre temporaire de diriger le ministère des transports, Vu le décret n° 2024-147 du 12 mars 2024, chargeant le ministre de l'enseignement supérieur et de la recherche scientifique à titre temporaire de diriger le ministère des affaires culturelles, Vue le décret n° 2024-177 du 1er avril 2024, portant nomination d'un membre du Gouvernement, Vu le décret n° 2024-336 du 25 mai 2024, portant nomination d'un membre du Gouvernement, Vu le décret n° 2024-338 du 25 mai 2024, portant nomination d'un membre du Gouvernement, Vu l'avis de la ministre des finances, Vu l'avis du Tribunal administratif, Après délibération du Conseil des ministres. Prend le décret dont la teneur suit Article premier - Est créé un établissement d'enseignement supérieur et de recherche à caractère administratif dénommé «Institut supérieur d'ingénierie numérique de Tunis ». Cet établissement est doté de la personnalité morale et de l'autonomie financière et soumis à la tutelle du ministère du ministère de l'enseignement supérieur et de la recherche scientifique. Cet établissement est régi par la loi n° 2008-19 du 25 février 2008, relative à l'enseignement supérieur. Art. 2 - Est supprimé l'établissement public à caractère administratif nommé Institut supérieur des études appliquées en humanités de Tunis créé par le décret n° 2000-1189 du 30 mai 2000 mentionné cidessus et remplacé par l'institut supérieur d'ingénierie numérique de Tunis qui le substitue dans ses droits et obligations. Le comptable de l'établissement est chargé de déterminer le solde de la comptabilité de l'établissement supprimé. Art. 3 - Est créée une commission dont les membres sont désignés par arrêté conjoint des ministres chargés de l'enseignement supérieur et de la recherche scientifique, des finances et des domaines de l'Etat et des affaires foncières, chargée d'établir un état des biens meubles et immeubles, de l'accomplissement et du contrôle des procédures du transfert en parallèle avec l'entrée en activité de l'établissement créé, et ce dans un délai ne dépassant pas une année à compter de la date de la publication du présent décret au Journal officiel de la République tunisienne. Art. 4 - En cas de dissolution de l'institut supérieur d'ingénierie numérique de Tunis créé par le présent décret, ses biens appartiennent à l'Etat, qui s'engage à mettre en œuvre ses obligations conformément à la législation en vigueur. Art. 5 - Le présent décret sera publié au Journal officiel de la République tunisienne. Tunis, le 8 juillet 2024."
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Il est mis fin aux fonctions de Monsieur Ramzi Taggez, professeur principal émérite classe exceptionnelle, en qualité de directeur du cycle préparatoire et de l'enseignement secondaire au Il est mis fin aux fonctions de Monsieur Jawher Houcine Ouled Hammouda, professeur principal émérite classe exceptionnelle, en qualité de directeur du cycle préparatoire et de l'enseignement secondaire au commissariat"
education,"Par arrêté de la ministre de l’éducation du 2 juillet 2024. Il est mis fin aux fonctions de Monsieur Khemais Mtar, professeur de l'enseignement secondaire émérite, en qualité de chef de bureau d'ordre au commissariat régional de l'éducation à Ben Arous."
education,"Monsieur Faouzi Barakati, professeur émérite classe exceptionnelle des écoles primaires, est chargé des fonctions de directeur de l'évaluation, de la qualité et des technologies de l'information et de la communication au commissariat régional de l'éducation à Siliana."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Lamjed Jelassi, professeur principal émérite, est chargé des fonctions de sous-directeur de la vie scolaire et des affaires des élèves au cycle primaire à la direction du cycle primaire au commissariat régional de l'éducation à Siliana."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Madame Mbarka Kaabi, administrateur conseiller de l'éducation, est chargée des fonctions de sousdirecteur de l'enseignement, de la formation et de l'évaluation du cycle primaire à la direction du cycle primaire au commissariat régional de l'éducation à Siliana."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Taoufik Ben Mahmoud, professeur principal émérite classe exceptionnelle, est chargé des fonctions de directeur du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à Gabès à compter du 22 décembre 2023."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Anis Kouka, professeur principal émérite, est chargé des fonctions de sous-directeur de l'évaluation et de la qualité à la direction de l'évaluation, de la qualité et des technologies de l'information et de la communication au commissariat régional de l'éducation à Siliana."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Rami Becha, professeur principal hors classe des écoles primaires, est chargé des fonctions de sous-directeur des technologies de l'information et de la communication à la direction de l'évaluation, de la qualité et des technologies de l'information et de la communication au commissariat régional de l'éducation à Sfax 1."
education,"Par arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 5 juillet 2024. La commission scientifique chargée de l'évaluation des recherches scientifiques candidates pour l'obtention du prix de la meilleure recherche scientifique féminine au titre de l'année 2024 est composée des Dames et Messieurs les professeurs de l'enseignement supérieur dont les noms qui suivent - Meriem Lazard présidente, - Bassam Jaoudi membre, - Fatma hmaidi  membre, - Fakher Jamoussi  membre, - Mohamed Ben Rabha membre, - Imène Ouzari  membre, - Amel Ben Ammar Gaied membre, - Balkiss Bouhaoula membre, - Monia Elbour  membre, - Riadh Ksouri  membre, - Sihem Ben Abdallah membre, - Hanen Akrout  membre."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Badie Chniti, professeur principal émérite, est chargé des fonctions de sous-directeur de l'enseignement, de la formation et de l'évaluation au cycle préparatoire et à l'enseignement secondaire à la direction du cycle préparatoire et de l'enseignement secondaire au commissariat régional de l'éducation à Sousse."
education,"Par décret n° 2024-417 du 4 juillet 2024. Monsieur Taoufik Grira, professeur de l’enseignement supérieur, est nommé directeur général de l'institut Tunisien de traduction à compter du 2 janvier 2024."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Mahmoud Bibani, ingénieur en chef, est nommé dans le grade d'ingénieur général à compter du 1 er novembre 2023."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Kamel Moumni, ingénieur principal, est nommé dans le grade d'ingénieur en chef à compter du 1 er novembre 2023."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Monsieur Atef Benakacha, administrateur conseiller de l'éducation, est chargé des fonctions de chef de service de la gestion du personnel des écoles préparatoires et des lycées, au secrétariat général au commissariat régional de l'éducation à Sfax1."
education,"Par arrêté du Chef du Gouvernement du 4 juillet 2024. Madame Saloua Abbessi, inspecteur général de l’enseignement préparatoire et secondaire, est nommée dans le grade d’inspecteur général-expert en éducation à compter du 23 janvier 2024"
education,"Par arrêté de la ministre de la famille, de la femme, de l’enfance et des personnes âgées du 19 juillet 2024. Le prix de la meilleure recherche scientifique féminine au titre de l'année 2024, est décerné à la recherche scientifique portant sur « Valorisation des déchets de pelage de pomme de terre pour la production de cyclo dextrines et la fabrication de matériaux absorbants des polluants nocifs en vue d'un traitement efficace des eaux » par la chercheure Madame « Sonia Jemli ». Est octroyée à la chercheure lauréate une indemnité d'un montant de quinze mille (15.000) dinars imputée sur le budget du ministère de la famille, de la femme, de l'enfance et des personnes âgées."
education,"Par décret n° 2024-415 du 4 juillet 2024. Il est mis fin aux fonctions de Monsieur Mohamed Ben Hamouda, professeur de l’enseignement supérieur, en qualité de directeur de l’institut supérieur de musique de Sfax, à compter du 15 novembre 2023."
education,"Par arrêté de la ministre de l’éducation du 19 juillet 2024. Mademoiselle Ines Sahnoun, administrateur de l'éducation, est chargée des fonctions de chef de service de l'évaluation et des examens scolaires du cycle primaire à la direction du cycle primaire au commissariat régional de l'éducation à Sfax1."
